,folder_name,area_name,year,xmin,ymin,zmin,xmax,ymax,zmax,points
711,PA_Northcentral_B3_2019/,PA_Northcentral_B3,2019,-8806404,4973182,-122774,-8558560,5221026,125070,138364149002
712,PA_Northcentral_B4_2019/,PA_Northcentral_B4,2019,-8696705,4957406,-62481,-8569543,5084568,64681,45908105840
713,PA_Northcentral_B5_2019/,PA_Northcentral_B5,2019,-8572852,4914500,-130922,-8312970,5174382,128960,119051723033
714,PA_WesternPA_1_2019/,PA_WesternPA_1,2019,-8965113,4778981,-119726,-8723207,5020887,122180,117856991618
715,PA_WesternPA_2_2019/,PA_WesternPA_2,2019,-8965171,4889038,-100432,-8761915,5092294,102824,89086326789
716,PA_WesternPA_3_2019/,PA_WesternPA_3,2019,-8833894,5111077,-25239,-8782536,5162435,26119,4745677942
717,PA_WesternPA_4_2019/,PA_WesternPA_4,2019,-8965150,5045388,-88856,-8784908,5225630,91386,49470292367
718,PI_CNMI_hydroflattened_2019/,PI_CNMI_hydroflattened,2019,16126408,1586877,-68142,16262220,1722689,67670,19103182131
719,PI_CNMI_hydroflattened_ellipsoid_2019/,PI_CNMI_hydroflattened_ellipsoid,2019,16113973,1805333,-126128,16366071,2057431,125970,4522416827
720,PI_CNMI_topobathymetric_2019/,PI_CNMI_topobathymetric,2019,16126241,1586571,-68549,16262783,1723113,67993,27132591207
721,PI_CNMI_topobathymetric_ellipsoid_2019/,PI_CNMI_topobathymetric_ellipsoid,2019,16113527,1805045,-126410,16366137,2057655,126200,6119288186
722,PR_PuertoRico_2016_LAS_2017/,PR_PuertoRico_2016_LAS,2017,-7564720,1910847,-152040,-7259474,2216093,153206,27224980362
723,SC_AndersonCo_2011/,SC_AndersonCo,2011,-9244531,4055476,-42471,-9158629,4141378,43431,5328143917
724,SC_BerkeleyCo_2009/,SC_BerkeleyCo,2009,-8947691,3864166,-53105,-8842093,3969764,52493,9902378962
725,SC_Berkeley_B2_2016/,SC_Berkeley_B2,2016,-8922410,3897804,-6346,-8909656,3910558,6408,502608846
726,SC_CherokeeCo_2008/,SC_CherokeeCo,2008,-9114266,4136462,-27998,-9057706,4193022,28562,2305068229
727,SC_ChesterCo_2008/,SC_ChesterCo,2008,-9072518,4084984,-35891,-9000208,4157294,36419,3605860226
728,SC_ChesterfieldCo_2008/,SC_ChesterfieldCo,2008,-8968685,4064250,-44181,-8879955,4152980,44549,4777667643
729,SC_ClarendonCo_2008/,SC_ClarendonCo,2008,-8965884,3948998,-37729,-8890310,4024572,37845,4140997698
730,SC_DarlingtonCo_2008/,SC_DarlingtonCo,2008,-8937867,4035407,-35901,-8865713,4107561,36253,3405096282
731,SC_DillonCo_2008/,SC_DillonCo,2008,-8865747,4054531,-31619,-8802117,4118161,32011,2501637795
732,SC_FairfieldCo_2008/,SC_FairfieldCo,2008,-9064959,4042776,-36499,-8991347,4116388,37113,4304410089
733,SC_FlorenceCo_2009/,SC_FlorenceCo,2009,-8915762,3990965,-44170,-8828036,4078691,43556,6899171744
734,SC_GreenwoodCo_2008/,SC_GreenwoodCo,2008,-9170126,4022538,-30638,-9108558,4084106,30930,3039721312
735,SC_Kershaw_2010/,SC_Kershaw,2010,-9007567,4036777,-37243,-8931751,4112593,38573,5206425472
736,SC_LancasterCo_2008/,SC_LancasterCo,2008,-9021816,4088617,-42611,-8936058,4174375,43147,3209571444
737,SC_LaurensCo_2008/,SC_LaurensCo,2008,-9165215,4054792,-39967,-9085177,4134830,40071,4693170914
738,SC_LexingtonCo_2010/,SC_LexingtonCo,2010,-9081998,3981538,-37669,-9006454,4057082,37875,5639394376
739,SC_MarionCo_2008/,SC_MarionCo,2008,-8873914,3987692,-41287,-8790996,4070610,41631,3090357683
740,SC_MarlboroCo_2008/,SC_MarlboroCo,2008,-8906189,4068633,-34448,-8836897,4137925,34844,3210047650
741,SC_NewberryCo_2008/,SC_NewberryCo,2008,-9123684,4033948,-35745,-9051866,4105766,36073,3961461111
742,SC_OconeeCo_2011/,SC_OconeeCo,2011,-9290384,4090156,-40565,-9208210,4172330,41609,6120945756
743,SC_OrangeburgCo_2008/,SC_OrangeburgCo,2008,-9058396,3889595,-64476,-8929286,4018705,64634,6717924619
744,SC_PickensCo_2011/,SC_PickensCo,2011,-9240835,4109030,-33055,-9173537,4176328,34243,4005184926
745,SC_RichlandCo_2010/,SC_RichlandCo,2010,-9055523,3987883,-41997,-8970901,4072505,42625,5960585836
746,SC_SaludaCo_2010/,SC_SaludaCo,2010,-9130723,3998176,-30564,-9068373,4060526,31786,3433019147
747,SC_SavannahPeeDee_1_2019/,SC_SavannahPeeDee_1,2019,-9279956,4045930,-98336,-9081994,4243892,99626,95444993533
748,SC_SavannahPeeDee_2_2019/,SC_SavannahPeeDee_2,2019,-9187039,3982021,-90830,-9004789,4164271,91420,54488441653
749,SC_SavannahPeeDee_3_2019/,SC_SavannahPeeDee_3,2019,-9247849,3954017,-97357,-9052691,4149175,97801,75571503149
750,SC_SavannahPeeDee_4_2019/,SC_SavannahPeeDee_4,2019,-9133859,3947784,-22263,-9088983,3992660,22613,7081665307
751,SC_SavannahPeeDee_5_2019/,SC_SavannahPeeDee_5,2019,-9193286,3866783,-136509,-8919560,4140509,137217,107945417351
752,SC_SavannahPeeDee_6_2019/,SC_SavannahPeeDee_6,2019,-9112977,3766062,-186620,-8739069,4139970,187288,114219016657
753,SC_SavannahPeeDee_6_ReFlight_2019/,SC_SavannahPeeDee_6_ReFlight,2019,-8857942,4025041,-8906,-8839512,4043471,9524,270514464
754,SC_SavannahPeeDee_7_2019/,SC_SavannahPeeDee_7,2019,-9078935,3775273,-146462,-8785439,4068769,147034,34005384316
755,SC_UnionCo_2008/,SC_UnionCo,2008,-9120311,4088454,-32262,-9055281,4153484,32768,3445692209
756,SC_WilliamsburgCo_2008/,SC_WilliamsburgCo,2008,-8918274,3929710,-44992,-8828126,4019858,45156,6055825817
757,SC_YorkCo_2011/,SC_YorkCo,2011,-9076319,4124381,-38309,-8999113,4201587,38897,6107163080
758,SD_Beadle_County_2012/,SD_Beadle_County,2012,-10987900,5482736,-47426,-10892908,5577728,47566,4306307522
759,SD_Brookings_2012/,SD_Brookings,2012,-10788644,5494707,-27104,-10733988,5549363,27552,1507292773
760,SD_Clark_County_2012/,SD_Clark_County,2012,-10941534,5549921,-48128,-10845794,5645661,47612,1227132943
761,SD_Clay_County_2012/,SD_Clay_County,2012,-10824951,5267427,-29282,-10767323,5325055,28346,1502433630
762,SD_Codington_County_2012/,SD_Codington_County,2012,-10853083,5581793,-35705,-10780593,5654283,36785,1590951103
763,SD_Davison_County_2012/,SD_Davison_County,2012,-10953242,5388083,-27365,-10898276,5443049,27601,2083406544
764,SD_Deuel_County_2012/,SD_Deuel_County,2012,-10807569,5548655,-33957,-10737723,5618501,35889,843973338
765,SD_EasternSD_1_2020/,SD_EasternSD_1,2020,-10918662,5494659,-137340,-10641626,5771695,139696,56273553279
766,SD_EasternSD_2_2020/,SD_EasternSD_2,2020,-11005476,5658077,-56543,-10891452,5772101,57481,28479549863
767,SD_EasternSD_3_2020/,SD_EasternSD_3,2020,-10906523,5232040,-132078,-10641417,5497146,133028,42653365611
768,SD_Grant_County_2012/,SD_Grant_County,2012,-10823796,5643188,-11929,-10798072,5668912,13795,265722992
769,SD_Hanson_County_2012/,SD_Hanson_County,2012,-10912545,5388010,-25787,-10859311,5441244,27447,1433793617
770,SD_Hutchinson_County_2012/,SD_Hutchinson_County,2012,-10922877,5322495,-40117,-10842485,5402887,40275,2266046630
771,SD_James_River_NRCS_G_2010/,SD_James_River_NRCS_G,2010,-10906661,5691526,-43204,-10819105,5779082,44352,2757212157
772,SD_James_River_NRCS_H_2010/,SD_James_River_NRCS_H,2010,-10907366,5629207,-42326,-10821496,5715077,43544,2531684485
773,SD_James_River_NRCS_I_2010/,SD_James_River_NRCS_I,2010,-10839415,5496088,-26476,-10785373,5550130,27566,1847406581
774,SD_James_River_NRCS_J_2010/,SD_James_River_NRCS_J,2010,-11490100,4784944,399,-10147792,6127252,1342707,3381780774
775,SD_Kingsbury_County_2012/,SD_Kingsbury_County,2012,-10894854,5494517,-28580,-10838040,5551331,28234,1958624835
776,SD_LincolnCo_2008/,SD_LincolnCo,2008,-10799759,5321561,-32887,-10732051,5389269,34821,1930326643
777,SD_MO-River-Dewberry-B7_2016/,SD_MO-River-Dewberry-B7,2016,-11263692,5450201,-67900,-11126468,5587425,69324,46544091132
778,SD_MO-River-Dewberry-B8_2016/,SD_MO-River-Dewberry-B8,2016,-11127120,5444366,-69464,-10986998,5584488,70658,49611326246
779,SD_MO_River_Dewberry_B1_2016/,SD_MO_River_Dewberry_B1,2016,-11190131,5702906,-45559,-11097783,5795254,46789,47771984064
780,SD_MO_River_Dewberry_B2_2016/,SD_MO_River_Dewberry_B2,2016,-11188936,5654795,-45105,-11097366,5746365,46465,25512593418
781,SD_MO_River_Dewberry_B3_2016/,SD_MO_River_Dewberry_B3,2016,-11170633,5611016,-43185,-11082861,5698788,44587,19711616985
782,SD_MO_River_Dewberry_B4_2016/,SD_MO_River_Dewberry_B4,2016,-11181646,5570269,-48870,-11082666,5669249,50110,14486278556
783,SD_MO_River_Dewberry_B5_2016/,SD_MO_River_Dewberry_B5,2016,-11262310,5511122,-66993,-11127118,5646314,68199,38624703848
784,SD_McCook_County_2012/,SD_McCook_County,2012,-11510187,4731500,-59,-10167535,6074152,1342593,983611730
785,SD_Miner_County_2012/,SD_Miner_County,2012,-10893192,5440654,-27326,-10838422,5495424,27444,2275040522
786,SD_MinnehahaCo_2008/,SD_MinnehahaCo,2008,-10812453,5377557,-36669,-10737037,5452973,38747,2392424702
787,SD_Moody_County_2012/,SD_Moody_County,2012,-10782099,5441835,-26080,-10728199,5495735,27820,1145835505
788,SD_NRCS_QSI_A1_2017/,SD_NRCS_QSI_A1,2017,-11134496,5304910,-83501,-10965998,5473408,84997,56889413546
789,SD_NRCS_QSI_A2_2017/,SD_NRCS_QSI_A2,2017,-11292666,5311572,-91281,-11108438,5495800,92947,46479396786
790,SD_NRCS_QSI_A3_2017/,SD_NRCS_QSI_A3,2017,-11354831,5495785,-95211,-11162737,5687879,96883,44270043669
791,SD_NRCS_QSI_A4_2017/,SD_NRCS_QSI_A4,2017,-11354793,5571772,-96460,-11160441,5766124,97892,46000683640
792,SD_NRCS_QSI_A5_2017/,SD_NRCS_QSI_A5,2017,-11354883,5641102,-93563,-11166095,5829890,95225,43877178598
793,SD_RileyPass_2012/,SD_RileyPass,2012,-11530673,5744695,-9450,-11509771,5765597,11452,1088432449
794,SD_Roberts_County_2012/,SD_Roberts_County,2012,-10838223,5667302,-23431,-10790017,5715508,24775,388761069
795,SD_Sanborn_County_2012/,SD_Sanborn_County,2012,-10946809,5440697,-26919,-10891119,5496387,28771,2473506778
796,SD_Southwest_B1_2018/,SD_Southwest_B1,2018,-11483686,5400455,-71169,-11339904,5544237,72613,35625079073
797,SD_Southwest_B2_2018/,SD_Southwest_B2,2018,-11583422,5262814,-92117,-11396830,5449406,94475,19490516231
798,SD_Southwest_B3_2018/,SD_Southwest_B3,2018,-11382394,5418373,-79541,-11221900,5578867,80953,43116352814
799,SD_Spink_County_2012/,SD_Spink_County,2012,-15226812,1332932,-1726,-6668332,9891412,8556754,4913726565
800,SD_Turner_County_2012/,SD_Turner_County,2012,-10848680,5324442,-31611,-10784658,5388464,32411,2195670175
801,SD_Union_County_2012/,SD_Union_County,2012,-10802532,5233060,-45838,-10710838,5324754,45856,1782850710
802,SD_Yankton_County_2012/,SD_Yankton_County,2012,-10870308,5281840,-28042,-10814172,5337976,28094,1821297074
803,TN_Memphis_2011/,TN_Memphis,2011,-10030630,4163298,-15588,-9998992,4194936,16050,1392163710
804,TN_Nashville_2011/,TN_Nashville,2011,-9706372,4279954,-40237,-9626840,4359486,39295,4434910461
805,TN_OSMRE-GPSC_2011/,TN_OSMRE-GPSC,2011,-9428845,4307080,-34820,-9356289,4379636,37736,3938620422
806,TN_ShelbyCo_2012/,TN_ShelbyCo,2012,-10057120,4148645,-39417,-9977636,4228129,40067,4483130122
807,TN_WestTN_B1_2019/,TN_WestTN_B1,2019,-9980347,3972885,-246024,-9487213,4466019,247110,54194113583
808,TN_WestTN_B2_2019/,TN_WestTN_B2,2019,-9923779,4282976,-44068,-9835205,4371550,44506,12187172992
809,TN_WestTN_B3_2019/,TN_WestTN_B3,2019,-10039190,4182759,-101455,-9834932,4387017,102803,63381741639
810,TX_Aransas_Refugio_2006/,TX_Aransas_Refugio,2006,-10863628,3225323,-46638,-10768814,3320137,48176,2286519472
811,TX_Bell-Burnet-McLennan_2011/,TX_Bell-Burnet-McLennan,2011,-10951079,3570602,-76662,-10797915,3723766,76502,25062844038
812,TX_Brazoria_2006/,TX_Brazoria,2006,-10676770,3352554,-49943,-10576612,3452712,50215,2642424382
813,TX_Chambers_2006/,TX_Chambers,2006,-10573968,3430023,-34850,-10503058,3500933,36060,1998052479
814,TX_Coastal_B1_2018/,TX_Coastal_B1,2018,-10724395,3441405,-97564,-10528951,3636849,97880,101720279065
815,TX_Coastal_B2_Z14_2018/,TX_Coastal_B2_Z14,2018,-10805626,3363674,-85006,-10635540,3533760,85080,20138044684
816,TX_Coastal_B2_Z15_2018/,TX_Coastal_B2_Z15,2018,-10740387,3323997,-105696,-10528611,3535773,106080,52551560294
817,TX_Coastal_B3_2018/,TX_Coastal_B3,2018,-10606582,3385561,-91146,-10424130,3568013,91306,47752992274
818,TX_ColemanCo_2006/,TX_ColemanCo,2006,-11097188,3663894,-27621,-11041494,3719588,28073,869938358
819,TX_DesertMountains_B1_2018/,TX_DesertMountains_B1,2018,-11840047,3646968,-75143,-11686655,3800360,78249,40224624586
820,TX_DesertMountains_B2_2018/,TX_DesertMountains_B2,2018,-11789550,3585792,-49666,-11687124,3688218,52760,20568886028
821,TX_FayetteCo_2008/,TX_FayetteCo,2008,-10834547,3447915,-41965,-10749275,3533187,43307,3839376879
822,TX_Galveston_2006/,TX_Galveston,2006,-10601392,3369345,-48066,-10504990,3465747,48336,786522382
823,TX_HaysCo_2008/,TX_HaysCo,2008,-10944136,3477999,-28686,-10884912,3537223,30538,1285258788
824,TX_Hurricane_B4_2018/,TX_Hurricane_B4,2018,-10992641,3331838,-86668,-10818787,3505692,87186,28797103751
825,TX_Hurricane_B5B_2018/,TX_Hurricane_B5B,2018,-10687838,3409353,-31074,-10625574,3471617,31190,6532272630
826,TX_Hurricane_B5_2018/,TX_Hurricane_B5,2018,-10940440,3359604,-166834,-10606434,3693610,167172,17347031615
827,TX_Jackson_2006/,TX_Jackson,2006,-10794365,3333806,-37876,-10718317,3409854,38172,1393053583
828,TX_Jefferson_2006/,TX_Jefferson,2006,-10522823,3447172,-41546,-10438257,3531738,43020,2027214629
829,TX_KimbleCo_2006/,TX_KimbleCo,2006,-11118017,3549855,-22309,-11072765,3595107,22943,2293656988
830,TX_LCRA_Thalweg_2006/,TX_LCRA_Thalweg,2006,-11118991,3531015,-105689,-10906947,3743059,106355,3118811953
831,TX_Mason_2007/,TX_Mason,2007,-11081973,3551839,-39842,-11001045,3632767,41086,7262854851
832,TX_Matagorda_2006/,TX_Matagorda,2006,-10734892,3296327,-54670,-10625278,3405941,54944,2444305426
833,TX_MenardCo_2006/,TX_MenardCo,2006,-11118067,3589051,-21797,-11072765,3634353,23505,1973309292
834,TX_MillsCo_2006/,TX_MillsCo,2006,-11025433,3661174,-32045,-10960149,3726458,33239,2025656299
835,TX_Orange_2006/,TX_Orange,2006,-10477988,3493101,-24217,-10429218,3541871,24553,1423706716
836,TX_Pecos_Dallas_B1_2018/,TX_Pecos_Dallas_B1,2018,-11624378,3611009,-116444,-11389212,3846175,118722,48095963461
837,TX_Pecos_Dallas_B2a_2018/,TX_Pecos_Dallas_B2a,2018,-10986947,3727828,-111454,-10763045,3951730,112448,26195908894
838,TX_Pecos_Dallas_B2b_2018/,TX_Pecos_Dallas_B2b,2018,-10616485,3820719,-5990,-10603795,3833409,6700,433341616
839,TX_Pecos_Dallas_B3_2018/,TX_Pecos_Dallas_B3,2018,-10861154,3792723,-71295,-10717812,3936065,72047,42113131074
840,TX_San_Patricio_2006/,TX_San_Patricio,2006,-10899443,3204251,-42546,-10812781,3290913,44116,1497903095
841,TX_Victoria_2006/,TX_Victoria,2006,-10835191,3308935,-38738,-10756713,3387413,39740,2829859837
842,TX_WestTexas_B1_2018/,TX_WestTexas_B1,2018,-11735626,3600442,-79666,-11572626,3763442,83334,31511779981
843,TX_WestTexas_B2_2018/,TX_WestTexas_B2,2018,-11314682,3069956,-183393,-10946174,3438464,185115,33972203337
844,TX_WestTexas_B3_2018/,TX_WestTexas_B3,2018,-11713083,3453634,-72679,-11564519,3602198,75885,31646691057
845,TX_WestTexas_B5_2018/,TX_WestTexas_B5,2018,-11620501,3578538,-63804,-11491859,3707180,64838,33418722262
846,TX_WestTexas_B6_2018/,TX_WestTexas_B6,2018,-11356366,3514297,-72403,-11210076,3660587,73887,37194677439
847,TX_WestTexas_B7_2018/,TX_WestTexas_B7,2018,-11660798,3371906,-112539,-11432642,3600062,115617,64668483081
848,TX_WestTexas_B8_2018/,TX_WestTexas_B8,2018,-11507521,3532401,-75744,-11352833,3687089,78944,58900931236
849,TX_WestTexas_B9_2018/,TX_WestTexas_B9,2018,-11507223,3388665,-75754,-11352847,3543041,78622,33015736735
850,TX_WestTexas_TL_2018/,TX_WestTexas_TL,2018,-11181754,3324535,-1491,-11178316,3327973,1947,29690365
851,USGS_LPC_AK_Anchorage_2015_LAS_2017/,USGS_LPC_AK_Anchorage_2015_LAS,2017,-16733422,8564711,-86515,-16557740,8740393,89167,12327181636
852,USGS_LPC_AK_FairbanksNSB_QL1_2017_LAS_2018/,USGS_LPC_AK_FairbanksNSB_QL1_2017_LAS,2018,-16490563,9507344,-55751,-16378143,9619764,56669,23802169464
853,USGS_LPC_AK_FairbanksNSB_QL2_2017_LAS_2018/,USGS_LPC_AK_FairbanksNSB_QL2_2017_LAS,2018,-16552161,9364817,-180969,-16188297,9728681,182895,39127652174
854,USGS_LPC_AK_POW_P2_2018_LAS_2019/,USGS_LPC_AK_POW_P2_2018_LAS,2019,-15037049,7327332,-227469,-14582065,7782316,227515,57364188586
855,USGS_LPC_AK_POW_P2_TL_2018_LAS_2019/,USGS_LPC_AK_POW_P2_TL_2018_LAS,2019,-14967488,7360201,-199735,-14567264,7760425,200489,7932812680
856,USGS_LPC_AK_PrinceofWalesIsland_2017_LAS_2019/,USGS_LPC_AK_PrinceofWalesIsland_2017_LAS,2019,-14943341,7365829,-131403,-14678709,7630461,133229,129482955910
857,USGS_LPC_AL_25Co_B1_2017/,USGS_LPC_AL_25Co_B1,2017,-9843119,3965011,-99027,-9644269,4163861,99823,26333693412
858,USGS_LPC_AL_25Co_B3_2017/,USGS_LPC_AL_25Co_B3,2017,-9579091,3856382,-52429,-9473299,3962174,53363,24638245316
859,USGS_LPC_AL_25Co_B4_2017/,USGS_LPC_AL_25Co_B4,2017,-9676162,3704825,-112900,-9449612,3931375,113650,40547032664
860,USGS_LPC_AL_25Co_B5_2017/,USGS_LPC_AL_25Co_B5,2017,-9571931,3632240,-131221,-9431629,3772542,9081,26129074652
861,USGS_LPC_AL_25Co_B6_2017/,USGS_LPC_AL_25Co_B6,2017,-9669386,3631777,-70180,-9528224,3772939,70982,42499493113
862,USGS_LPC_AL_25Co_B7_2017/,USGS_LPC_AL_25Co_B7,2017,-9816372,3634350,-77561,-9660644,3790078,78167,41830513746
863,USGS_LPC_AL_25Co_B8_2017/,USGS_LPC_AL_25Co_B8,2017,-9828312,3531883,-65465,-9696664,3663531,66183,18160204582
864,USGS_LPC_AL_3County_2015_LAS_2017/,USGS_LPC_AL_3County_2015_LAS,2017,-9788793,3895631,-87406,-9613285,4071139,88102,52020633780
865,USGS_LPC_AL_ADECA_B1_2016_LAS_2019/,USGS_LPC_AL_ADECA_B1_2016_LAS,2019,-9774786,3794683,-100336,-9573414,3996055,101036,32474618738
866,USGS_LPC_AL_ADECA_B2_2016_LAS_2019/,USGS_LPC_AL_ADECA_B2_2016_LAS,2019,-9778094,3734921,-81684,-9614078,3898937,82332,27882792299
867,USGS_LPC_AL_AGIO_B1_2016_LAS_2018/,USGS_LPC_AL_AGIO_B1_2016_LAS,2018,-9776574,3793704,-101235,-9573414,3996864,101925,33989834366
868,USGS_LPC_AL_AGIO_B1_2016_LAS_2019/,USGS_LPC_AL_AGIO_B1_2016_LAS,2019,-9848705,3961083,-72744,-9702429,4107359,73532,26793681409
869,USGS_LPC_AL_AGIO_B2_2016_LAS_2018/,USGS_LPC_AL_AGIO_B2_2016_LAS,2018,-9776297,3735283,-80426,-9614797,3896783,81074,26540601392
870,USGS_LPC_AL_AGIO_B2_2016_LAS_2019/,USGS_LPC_AL_AGIO_B2_2016_LAS,2019,-9890337,3803583,-81183,-9727367,3966553,81787,31666020976
871,USGS_LPC_AL_Autauga_2010_LAS_2016/,USGS_LPC_AL_Autauga_2010_LAS,2016,-9676367,3800920,-28714,-9617815,3859472,29838,5614289492
872,USGS_LPC_AL_Clay_CleburneCo_2013_LAS_2016/,USGS_LPC_AL_Clay_CleburneCo_2013_LAS,2016,-9602948,3907196,-57800,-9486004,4024140,59144,21714861408
873,USGS_LPC_AL_Coffee_Dale_GenevaCo_2011_LAS_2016/,USGS_LPC_AL_Coffee_Dale_GenevaCo_2011_LAS,2016,-9596185,3628545,-44760,-9507557,3717173,43868,12674431480
874,USGS_LPC_AL_EscambiaCo_2013_LAS_2016/,USGS_LPC_AL_EscambiaCo_2013_LAS,2016,-9754532,3596745,-52312,-9649152,3702125,53068,10406865656
875,USGS_LPC_AL_JeffersonCo_2013_LAS_2015/,USGS_LPC_AL_JeffersonCo_2013_LAS,2015,-9723440,3921406,-46210,-9630286,4014560,46944,20010592526
876,USGS_LPC_AL_LawrenceCo_2012_LAS_2018/,USGS_LPC_AL_LawrenceCo_2012_LAS,2018,-9755661,4068510,-35189,-9686107,4138064,34365,4548706348
877,USGS_LPC_AL_MobileCo_2014_LAS_2016/,USGS_LPC_AL_MobileCo_2014_LAS,2016,-9881523,3528882,-64828,-9751193,3659212,65502,14940594184
878,USGS_LPC_AL_MorganCo_2012_LAS_2018/,USGS_LPC_AL_MorganCo_2012_LAS,2018,-9697071,4064356,-30972,-9634673,4126754,31426,7219996991
879,USGS_LPC_AL_ThreeCo_2012_LAS_2015/,USGS_LPC_AL_ThreeCo_2012_LAS,2015,-9639382,4041767,-60059,-9518090,4163059,61233,18704375340
880,USGS_LPC_AR_Benton_Co_2015_LAS_2017/,USGS_LPC_AR_Benton_Co_2015_LAS,2017,-10534197,4296168,-45464,-10442597,4387768,46136,9440092390
881,USGS_LPC_AR_LAnguillee_2011_LAS_2016/,USGS_LPC_AR_LAnguillee_2011_LAS,2016,-10285590,4031911,-229,-9949742,4367759,335619,12490640433
882,USGS_LPC_AR_LakeConwayPointRE_2014_LAS_2016/,USGS_LPC_AR_LakeConwayPointRE_2014_LAS,2016,-10380852,4132721,-61874,-10258122,4255451,60856,25350621635
883,USGS_LPC_AR_NRCS_A1_2016_LAS_2017/,USGS_LPC_AR_NRCS_A1_2016_LAS,2017,-10340759,4145399,-17260,-10305465,4180693,18034,1426351798
884,USGS_LPC_AR_NRCS_A2_2016_LAS_2017/,USGS_LPC_AR_NRCS_A2_2016_LAS,2017,-10570370,3897624,-114373,-10340776,4127218,115221,60794191684
885,USGS_LPC_AR_NRCS_A3_2016_LAS_2017/,USGS_LPC_AR_NRCS_A3_2016_LAS,2017,-10201922,4032368,-42901,-10115516,4118774,43505,4397229152
886,USGS_LPC_AR_NRCS_A4_2016_LAS_2017/,USGS_LPC_AR_NRCS_A4_2016_LAS,2017,-10315947,4125904,-70338,-10174589,4267262,71020,29518354702
887,USGS_LPC_AR_NRCS_A5_2016_LAS_2017/,USGS_LPC_AR_NRCS_A5_2016_LAS,2017,-10286939,4032189,-126699,-10032915,4286213,127325,5554349812
888,USGS_LPC_AR_NRCS_Cache_2011_LAS_2016/,USGS_LPC_AR_NRCS_Cache_2011_LAS,2016,-10240976,4121890,-131387,-9978646,4384220,130943,27272241078
889,USGS_LPC_AR_North_Corridor_B1_2017_LAS_2018/,USGS_LPC_AR_North_Corridor_B1_2017_LAS,2018,-10468170,4248415,-60633,-10345884,4370701,61653,50529716036
890,USGS_LPC_AR_North_Corridor_B2_2017_LAS_2018/,USGS_LPC_AR_North_Corridor_B2_2017_LAS,2018,-10380126,4224495,-72326,-10233304,4371317,74496,55288447419
891,USGS_LPC_AR_North_Corridor_B3_2017_LAS_2018/,USGS_LPC_AR_North_Corridor_B3_2017_LAS,2018,-10279013,4226184,-72140,-10134063,4371134,72810,54728166057
892,USGS_LPC_AR_Ouachita_2016_LAS_2018/,USGS_LPC_AR_Ouachita_2016_LAS,2018,-10443439,3902378,-146230,-10149089,4196728,148120,47821591303
893,USGS_LPC_AR_Ouachita_B1_2016_LAS_2018/,USGS_LPC_AR_Ouachita_B1_2016_LAS,2018,-10407421,3780018,-135866,-10133829,4053610,137726,45339252864
894,USGS_LPC_AR_Ouachita_B2_2016_LAS_2018/,USGS_LPC_AR_Ouachita_B2_2016_LAS,2018,-10406710,3823210,-134749,-10135382,4094538,136579,47107139307
895,USGS_LPC_AR_Ouachita_B3_2016_LAS_2018/,USGS_LPC_AR_Ouachita_B3_2016_LAS,2018,-10405993,3862238,-138196,-10127707,4140524,140090,46512512234
